"Perc_Falha";"Perc_Infest_Inv";"Ciclo";"CD_CLAS_DECL";"QT_IDMIN_PLA";"QT_IDMAX_PLA";"CD_SIST_PLAN";"Variedade";"Estagio";"Ambiente";"Ph";"Mo";"P";"K";"Ca";"Mg";"H_al";"Al";"S";"Sb";"Ctc";"V";"CORR_T";"FERT_KG";"FERT_L";"FUNG_L";"HERB_L";"INSET_KG";"INSET_L";"RESI_M3";"RESI_T";"Temp_Med";"Temp_max";"Temp_min";"UR_med";"UR_max";"Ur_min";"Vel_vento_ms";"Rad_Solar_MJm2";"Chuva";"EPT_mm"
0.0074;0.2991;"Inverno";2;12;15;6;"RB855536";"Descanso";1;4.65;11.75;7.5;0.62;10.53;5.145;13.75;0.26;0;16.29;30;53;0;0;0;0.95;0.99;0.95;0.95;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.0097;0.0218;"Inverno";1;12;15;6;"RB855536";"Descanso";1;5.1;10.5;9;0.36;10.275;4.285;20;0.63;0;14.92;34.5;42;0;0;0;0.95;0.94;0.95;0.95;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.1597;0;"Inverno";1;12;15;6;"RB855536";"Descanso";1;5.1;10.5;9;0.36;10.275;4.285;20;0.63;0;14.92;34.5;42;0;0;0;0.95;0.91;0.95;0.95;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.0036;0.052;"Inverno";1;12;15;6;"RB855536";"Descanso";1;4.7;11;57;0.645;11.86;4.095;18;0.865;0;16.6;34.5;47.5;0;0;0;0.95;1;0.95;0.95;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.0073;0.0269;"Inverno";1;12;15;6;"RB92579";"Descanso";4;4.75;12.5;28.5;0.59;10.74;6.99;17.5;0.41;0;18.32;36;50.5;0;1.01;0;0.95;1.04;0.96;0.95;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.0175;0.0277;"Inverno";1;12;15;6;"RB92579";"Descanso";1;4.7;25.5;5.5;1.005;12.88;5.49;24.5;1.84;0;19.375;44;42;1;1.01;1;0.95;1.01;0.97;0.95;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.006;0.0454;"Inverno";1;12;15;6;"RB92579";"Descanso";4;5.75;21;9;5.81;23.885;13.32;16;0.23;0;43.015;59;72;1.1;1.01;0;0.95;1.01;0.96;0.95;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.032;0.0096;"Inverno";1;12;15;6;"RB92579";"Descanso";4;5.75;21;9;5.81;23.885;13.32;16;0.23;0;43.015;59;72;0;1.01;0;0.95;1.05;0.97;0.95;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.0294;0.0287;"Inverno";1;12;15;6;"RB92579";"Descanso";1;4.7;25.5;5.5;1.005;12.88;5.49;24.5;1.84;0;19.375;44;42;1.1;1.01;0;0.95;1;0.97;0.95;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.0118;0.0965;"Inverno";1;12;15;6;"RB92579";"Descanso";4;5.8;18;7;5.68;21.32;12.055;16;0.14;0;39.055;55;70;1.06;1.01;0;0.95;1.03;0.97;0.95;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.0125;0.0187;"Inverno";1;12;15;6;"RB92579";"Descanso";4;5.7;17;5.5;5.565;18.26;10.84;18;0.09;0;34.665;52.5;65.5;0;1.01;0;0.95;1.02;0.97;0.95;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.0116;0.0086;"Inverno";1;12;15;6;"RB92579";"Descanso";1;5.15;9.5;3.5;1.16;23.775;7.32;16;0.375;0;32.255;48.5;66;0;1.01;0;0.95;1.03;0.97;0.95;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.0483;0.0026;"Inverno";1;12;15;6;"RB92579";"Descanso";1;5;8.5;2.5;1.12;19.57;7.225;16;0.3;0;27.915;44;62.5;1.06;1.01;0;0.95;1.03;0.97;0.95;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.0069;0.0448;"Inverno";1;12;15;6;"RB92579";"Descanso";1;5;13.5;7.5;1.365;28.07;9.515;27;0.235;0;38.95;66;58.5;0;1.01;0;0.95;1.02;0.97;0.95;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.007;0.0066;"Inverno";1;12;15;6;"RB92579";"Descanso";1;5;13.5;7.5;1.365;28.07;9.515;27;0.235;0;38.95;66;58.5;0;1.01;0;0.95;1.02;0.97;0.95;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.0112;0.0118;"Inverno";1;12;15;6;"RB92579";"Descanso";1;5;13.5;7.5;1.365;28.07;9.515;27;0.235;0;38.95;66;58.5;1.06;1.01;0;0.95;1.02;0.97;0.95;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.0063;0.2362;"Inverno";2;12;15;6;"CTC4";"Descanso";1;5;13.5;7.5;1.365;28.07;9.515;27;0.235;0;38.95;66;58.5;0;1;1;0.99;1.03;1;1;0;0;17.845;26.595;10.245;66.605;92.535;32.26;1.59;17.155;6.1;99.67
0.0044;0.0223;"Inverno";2;12;15;6;"CTC4";"Descanso";1;5;13.5;7.5;1.365;28.07;9.515;27;0.235;0;38.95;66;58.5;0;1;1;0.99;1.02;1;1;0;1;17.845;26.595;10.245;66.605;92.535;32.26;1.59;17.155;6.1;99.67
0.0075;0.0366;"Inverno";2;12;15;6;"CTC4";"Descanso";1;5;13.5;7.5;1.365;28.07;9.515;27;0.235;0;38.95;66;58.5;0;1;1;0.99;1.04;1;1;0;0;17.845;26.595;10.245;66.605;92.535;32.26;1.59;17.155;6.1;99.67
0.0021;0.0024;"Inverno";2;12;15;6;"CTC4";"Descanso";1;5;9;2.5;1.195;20.325;7.61;15;0.35;0;29.13;44;66;0;0.99;1;0.99;1.03;1;1;0;0;17.845;26.595;10.245;66.605;92.535;32.26;1.59;17.155;6.1;99.67
0.0022;0.0351;"Inverno";2;12;15;6;"CTC4";"Descanso";1;5.1;9;3.5;1.08;21.79;7.035;15;0.34;0;29.905;45;65.5;0;1;1;0.99;1.02;1;1;0;0;17.845;26.595;10.245;66.605;92.535;32.26;1.59;17.155;6.1;99.67
0.0018;0.5;"Inverno";1;12;15;6;"RB855156";"Descanso";2;4.95;9;6;0.38;8.935;3.69;21;0.44;0;13.005;34;37.5;0;0;0;0.95;1;0.95;0.95;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.013;0.0254;"Inverno";1;12;15;6;"RB92579";"Descanso";2;4.95;9;6;0.38;8.935;3.69;21;0.44;0;13.005;34;37.5;0;0;0;0.95;1.02;0.95;0.95;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.0176;0.1988;"Inverno";1;12;15;6;"RB92579";"Descanso";3;4.95;9;6;0.38;8.935;3.69;21;0.44;0;13.005;34;37.5;0;0;0;0.95;1.02;0.95;0.95;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.0252;0;"Inverno";1;12;15;6;"RB92579";"Descanso";4;4.95;9;6;0.38;8.935;3.69;21;0.44;0;13.005;34;37.5;0;0;0;0.95;1.04;0.95;0;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.0168;0.0511;"Inverno";1;12;15;6;"RB92579";"Descanso";4;5.5;8;2.5;1.2;20.945;7.885;16.5;0.285;0;30.03;46.5;64;0;0;0;0.95;1.04;0.95;0;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.0014;0.0057;"Inverno";1;12;15;6;"RB92579";"Descanso";4;5;8.5;2.5;1.12;19.57;7.225;16;0.3;0;27.915;44;62.5;0;0;0;0.95;1.04;0;0;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.0836;0;"Inverno";1;12;15;6;"RB855156";"Descanso";2;4.75;18.5;2.5;0.975;11.31;6.03;22;1.26;0;18.315;40.5;45;0;0;0;1.05;1.1;0.9;1;0;0;17.845;26.595;10.245;66.605;92.535;32.26;1.59;17.155;6.1;99.67
0.0706;0;"Inverno";1;12;15;6;"RB855156";"Descanso";2;4.75;20.5;3.5;0.925;10.805;6.73;16.5;0.9;0;18.46;35;47.5;0;0;0;1.05;1.1;0.9;1;0;0;17.845;26.595;10.245;66.605;92.535;32.26;1.59;17.155;6.1;99.67
0.0959;0;"Inverno";1;12;15;6;"RB855156";"Descanso";4;4.75;20.5;3.5;0.925;10.805;6.73;16.5;0.9;0;18.46;35;47.5;0;0;0;1.05;1.1;0.9;1;0;0;21.78;28.995;16.17;74.475;93.49;44.535;1.405;15.69;142.3;101.275
0.0295;0;"Inverno";1;12;15;6;"RB855156";"Descanso";4;4.75;20.5;3.5;0.925;10.805;6.73;16.5;0.9;0;18.46;35;47.5;0;0;0;1.05;1.1;0.9;1;0;0;21.78;28.995;16.17;74.475;93.49;44.535;1.405;15.69;142.3;101.275
0.0495;0;"Inverno";1;12;15;6;"RB855156";"Descanso";4;4.75;20.5;3.5;0.925;10.805;6.73;16.5;0.9;0;18.46;35;47.5;0;0;0;1.05;1.1;0.9;1;0;0;21.78;28.995;16.17;74.475;93.49;44.535;1.405;15.69;142.3;101.275
0.0774;0;"Inverno";1;12;15;6;"RB855156";"Descanso";2;4.75;20.5;3.5;0.925;10.805;6.73;16.5;0.9;0;18.46;35;47.5;0;1;0;1.68;1.1;0.94;0;0;0;21.78;28.995;16.17;74.475;93.49;44.535;1.405;15.69;142.3;101.275
0.1465;0;"Inverno";1;12;15;6;"RB855156";"Descanso";2;4.75;20.5;3.5;0.925;10.805;6.73;16.5;0.9;0;18.46;35;47.5;0;1;0;1.68;1.1;0.94;0;0;0;21.78;28.995;16.17;74.475;93.49;44.535;1.405;15.69;142.3;101.275
0.1007;0;"Inverno";1;12;15;6;"RB855156";"Descanso";2;4.75;18.5;2.5;0.975;11.31;6.03;22;1.26;0;18.315;40.5;45;0;1;0;1.68;1.1;0.94;0;0;0;21.78;28.995;16.17;74.475;93.49;44.535;1.405;15.69;142.3;101.275
0.1364;0;"Inverno";1;12;15;6;"RB855156";"Descanso";2;4.75;18.5;2.5;0.975;11.31;6.03;22;1.26;0;18.315;40.5;45;0;1;0;1.68;1.1;0.94;0;0;0;21.78;28.995;16.17;74.475;93.49;44.535;1.405;15.69;142.3;101.275
0.0402;9e-04;"Inverno";1;12;15;6;"CV7870";"Descanso";2;4.75;18.5;2.5;0.975;11.31;6.03;22;1.26;0;18.315;40.5;45;0;0;0;0;1.05;1;1.01;0;0;21.78;28.995;16.17;74.475;93.49;44.535;1.405;15.69;142.3;101.275
0.1562;0.0169;"Inverno";2;12;15;6;"CV7870";"Descanso";2;4.75;18.5;2.5;0.975;11.31;6.03;22;1.26;0;18.315;40.5;45;0;0;0;0;1.05;0;1.01;0;0;21.78;28.995;16.17;74.475;93.49;44.535;1.405;15.69;142.3;101.275
0.0345;0;"Inverno";1;12;15;6;"RB855156";"Descanso";2;4.75;18.5;2.5;0.975;11.31;6.03;22;1.26;0;18.315;40.5;45;0;0;0;0;1;0.95;0;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.009;0;"Inverno";1;12;15;6;"RB855156";"Descanso";2;4.75;18.5;2.5;0.975;11.31;6.03;22;1.26;0;18.315;40.5;45;0;0;0;0;1;0.95;0;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.0527;0;"Inverno";1;12;15;6;"RB855156";"Descanso";2;4.75;20.5;3.5;0.925;10.805;6.73;16.5;0.9;0;18.46;35;47.5;0;0;0;0;1;0.95;0;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.1021;2e-04;"Inverno";1;12;15;6;"RB855156";"Descanso";1;4.55;12.5;4;0.955;6.81;1.45;18.5;1.99;0;9.215;28;28.5;0;0;0;0;1;0.95;0.95;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.025;0.0055;"Inverno";1;12;15;6;"RB855156";"Descanso";2;4.35;11.5;2.5;0.68;3.74;0.87;18.5;3.245;0;5.29;23.5;20.5;0;0;0;0;1;0.95;0.95;0;0;19.505;27.295;13.265;74.4;94.745;41.275;1.295;15.73;111.8;90.075
0.0559;0;"Inverno";1;12;15;6;"RB966928";"Descanso";5;4.5;13;3.5;0.78;5.125;1.39;18.5;2.39;0;7.295;25.5;26.5;0;1;0;0;1.02;0.97;0.95;0;0;23.71;30.065;17.355;73.375;98.725;48.025;0.965;12.405;88.1;83.6
0.0166;0;"Inverno";1;12;15;6;"RB966928";"Descanso";3;4.6;12;3;0.83;6.995;1.79;18;2.43;0;9.615;28;30;0;1;0;0;1.04;0.98;0.95;0;0;23.71;30.065;17.355;73.375;98.725;48.025;0.965;12.405;88.1;83.6
0.1067;0;"Inverno";1;5;13;6;"CTC9001";"Descanso";5;4.3;9;2.5;0.685;2.325;0.68;18.5;3.745;0;3.69;22.5;15;0;1;0;0;1.03;0.97;0.95;0;0;24.92;31.72;19.495;73.37;96.115;45.03;1.26;17.385;54.65;124.705
0.2638;0;"Inverno";1;5;13;6;"CTC9001";"Descanso";3;4.4;12;2.5;0.805;4.875;1.08;20;2.14;0;6.76;27;25;0;0;0;0;1.04;0.97;0.95;0;0;24.92;31.72;19.495;73.37;96.115;45.03;1.26;17.385;54.65;124.705
0.622;0;"Inverno";1;5;13;6;"CTC9001";"Descanso";3;4.5;23;20;0.485;20.42;8.715;43.5;4.68;0;29.62;73;38.5;0;0;0;0;1.05;0.97;0.95;0;0;23.71;30.065;17.355;73.375;98.725;48.025;0.965;12.405;88.1;83.6
0.0186;0;"Inverno";1;12;15;6;"RB966928";"Descanso";5;4.5;23;20;0.485;20.42;8.715;43.5;4.68;0;29.62;73;38.5;0;1;0;0;1.04;0.97;0.95;0;0;23.71;30.065;17.355;73.375;98.725;48.025;0.965;12.405;88.1;83.6
0.0134;0;"Inverno";1;12;15;6;"RB966928";"Descanso";5;4.95;14.5;35;1.645;33.95;14.85;26.5;2.59;0;50.445;77;64.5;0;1;0;0;1.04;0.98;0.95;0;0;23.71;30.065;17.355;73.375;98.725;48.025;0.965;12.405;88.1;83.6
0.1218;0;"Inverno";1;5;13;6;"CTC9001";"Descanso";3;4.7;14;13;0.785;18.395;11.22;32.5;3.305;0;30.4;63;44.5;0;1;0;0;1.04;0.98;0.95;0;0;23.71;30.065;17.355;73.375;98.725;48.025;0.965;12.405;88.1;83.6
0.0847;0;"Inverno";1;12;15;6;"RB966928";"Descanso";3;4.3;13;24.5;2.06;9.28;5.065;36;3.67;0;16.405;52;30.5;0;1;0;0;1.04;0.98;0.95;0;0;23.71;30.065;17.355;73.375;98.725;48.025;0.965;12.405;88.1;83.6
0.1859;0;"Inverno";1;12;15;6;"CV6654";"Descanso";6;4.3;13;24.5;2.06;9.28;5.065;36;3.67;0;16.405;52;30.5;0;0;0;0;1.04;0.9;0.9;0;0;24.92;31.72;19.495;73.37;96.115;45.03;1.26;17.385;54.65;124.705
0.1908;0;"Inverno";2;12;15;6;"CV6654";"Descanso";6;4.3;13;24.5;2.06;9.28;5.065;36;3.67;0;16.405;52;30.5;0;0;0;0;1.04;0.9;0.9;0;0;24.92;31.72;19.495;73.37;96.115;45.03;1.26;17.385;54.65;124.705
0.0374;0;"Inverno";2;12;15;6;"CV6654";"Descanso";5;4.9;11;10;1.435;16.85;9.16;24.5;2.56;0;27.445;52;48;0;0;0;0;1.04;0.9;0.9;0;0;24.92;31.72;19.495;73.37;96.115;45.03;1.26;17.385;54.65;124.705
0.0606;0;"Inverno";2;12;15;6;"CV6654";"Descanso";5;4.9;11;10;1.435;16.85;9.16;24.5;2.56;0;27.445;52;48;0;0;0;0;1.04;0.9;0.9;0;0;24.92;31.72;19.495;73.37;96.115;45.03;1.26;17.385;54.65;124.705
0.0239;0;"Inverno";2;12;15;6;"CV6654";"Descanso";5;4.9;11;10;1.435;16.85;9.16;24.5;2.56;0;27.445;52;48;0;0;0;0;1.04;0.9;0.9;0;0;24.92;31.72;19.495;73.37;96.115;45.03;1.26;17.385;54.65;124.705
0.042;0;"Inverno";2;12;15;6;"CV6654";"Descanso";5;4.95;14.5;35;1.645;33.95;14.85;26.5;2.59;0;50.445;77;64.5;0;0;0;0;1.04;0.9;0.9;0;0;24.92;31.72;19.495;73.37;96.115;45.03;1.26;17.385;54.65;124.705
0.008;0;"Inverno";2;12;15;6;"CV6654";"Descanso";5;4.95;14.5;35;1.645;33.95;14.85;26.5;2.59;0;50.445;77;64.5;0;0;0;0;1.04;0.9;0.9;0;0;24.92;31.72;19.495;73.37;96.115;45.03;1.26;17.385;54.65;124.705
0.0478;0;"Inverno";2;12;15;6;"CV6654";"Descanso";5;4.95;14.5;35;1.645;33.95;14.85;26.5;2.59;0;50.445;77;64.5;0;0;0;0;1.04;0.9;0.9;0;0;24.92;31.72;19.495;73.37;96.115;45.03;1.26;17.385;54.65;124.705
0.0394;0;"Inverno";1;12;15;6;"CV6654";"Descanso";3;4.7;14;13;0.785;18.395;11.22;32.5;3.305;0;30.4;63;44.5;0;0;0;0;1.04;0.9;0.9;0;0;24.92;31.72;19.495;73.37;96.115;45.03;1.26;17.385;54.65;124.705
0.0876;0;"Inverno";2;12;15;6;"CV6654";"Descanso";6;4.7;14;13;0.785;18.395;11.22;32.5;3.305;0;30.4;63;44.5;0;0;0;0;1.05;0.9;0.9;0;0;24.92;31.72;19.495;73.37;96.115;45.03;1.26;17.385;54.65;124.705
0.1759;0;"Inverno";1;12;15;6;"CV6654";"Descanso";3;4.7;14;13;0.785;18.395;11.22;32.5;3.305;0;30.4;63;44.5;0;0;0;0;1.04;0.9;0.9;0;0;24.92;31.72;19.495;73.37;96.115;45.03;1.26;17.385;54.65;124.705
0.29;0;"Inverno";1;12;15;6;"CV6654";"Descanso";3;4.7;14;13;0.785;18.395;11.22;32.5;3.305;0;30.4;63;44.5;0;0;0;0;1.04;0.9;0.9;0;0;24.92;31.72;19.495;73.37;96.115;45.03;1.26;17.385;54.65;124.705
0.1514;0;"Inverno";2;12;15;6;"CV6654";"Descanso";3;4.6;11;4.5;3.675;23.99;10.94;21.5;0.96;0;38.605;60.5;63.5;0;0;0;0;1.04;0.9;0.9;0;0;24.92;31.72;19.495;73.37;96.115;45.03;1.26;17.385;54.65;124.705
0.0047;0;"Inverno";1;12;15;6;"CTC4";"Descanso";2;4.6;11;4.5;3.675;23.99;10.94;21.5;0.96;0;38.605;60.5;63.5;0;0;0;0;1.07;0;0;0;0;23.71;30.065;17.355;73.375;98.725;48.025;0.965;12.405;88.1;83.6
0.0252;0;"Inverno";1;12;15;6;"CTC4";"Descanso";2;4.6;11;4.5;3.675;23.99;10.94;21.5;0.96;0;38.605;60.5;63.5;0;0;0;0;1.06;1.05;0;0;0;23.71;30.065;17.355;73.375;98.725;48.025;0.965;12.405;88.1;83.6
0.015;0.0033;"Inverno";1;12;15;6;"RB966928";"Descanso";7;4.6;11;4.5;3.675;23.99;10.94;21.5;0.96;0;38.605;60.5;63.5;1;0;0;0.98;1.01;0.98;1;0;1;19.115;24.34;13.895;76.42;94.8;58.045;1.085;11.015;68.9;65.1
0.0212;0.0082;"Inverno";1;12;15;6;"RB966928";"Descanso";2;4.6;11;4.5;3.675;23.99;10.94;21.5;0.96;0;38.605;60.5;63.5;1;0;0;0.99;1.01;0;0.99;0;1;19.115;24.34;13.895;76.42;94.8;58.045;1.085;11.015;68.9;65.1
0.0407;0;"Inverno";1;12;15;6;"RB966928";"Descanso";5;4.6;11;4.5;3.675;23.99;10.94;21.5;0.96;0;38.605;60.5;63.5;1;0;0;0.99;1.01;0;0.99;0;1;19.115;24.34;13.895;76.42;94.8;58.045;1.085;11.015;68.9;65.1
0.0146;0.0077;"Inverno";1;12;15;6;"RB966928";"Descanso";6;4.5;17.5;3.5;1.28;12.545;6.82;25;1.1;0;20.645;45.5;45;1;1.02;0;0.98;1.01;0.98;1;0;1;20.81;25.865;15.76;79.015;95.95;62.085;1.09;13.465;132.4;77.75
0.005;0.0054;"Inverno";1;12;15;6;"RB966928";"Descanso";6;4.5;17.5;3.5;1.28;12.545;6.82;25;1.1;0;20.645;45.5;45;0;1.02;0;1.01;1.01;1.01;0.99;0;0;20.81;25.865;15.76;79.015;95.95;62.085;1.09;13.465;132.4;77.75
0.0096;0;"Inverno";1;12;15;6;"RB966928";"Descanso";6;4.5;17.5;3.5;1.28;12.545;6.82;25;1.1;0;20.645;45.5;45;0;1.02;0;0.95;1.01;0;0.99;0;0;20.81;25.865;15.76;79.015;95.95;62.085;1.09;13.465;132.4;77.75
0.0772;0;"Inverno";1;12;15;6;"RB966928";"Descanso";6;4.7;19;5;2.505;13.875;8.44;23.5;0.775;0;24.82;48;51;0;1.02;0;0.95;1.01;0;0.99;0;0;20.81;25.865;15.76;79.015;95.95;62.085;1.09;13.465;132.4;77.75
0.0091;0.002;"Inverno";1;12;15;6;"RB966928";"Descanso";6;5.9;16.5;6;1.44;21.71;14.44;16.5;0.14;0;37.59;54;69;1;1.02;0;0.99;1.01;0;0.99;0;1;19.115;24.34;13.895;76.42;94.8;58.045;1.085;11.015;68.9;65.1
0.0065;0.0017;"Inverno";1;12;15;6;"RB966928";"Descanso";6;4.4;24.5;4.5;2.59;13.4;8.315;35;1.17;0;24.305;59;41;0;1.02;0;0.95;1.01;0;0.99;0;0;20.81;25.865;15.76;79.015;95.95;62.085;1.09;13.465;132.4;77.75
0.011;0;"Inverno";1;12;15;6;"RB966928";"Descanso";2;5.4;40.5;11;1.325;45.825;21.59;34;0.02;0;68.74;103;66;1;1.02;0;0.95;1.03;0;0.99;0;1;20.81;25.865;15.76;79.015;95.95;62.085;1.09;13.465;132.4;77.75
0.08;0;"Inverno";1;12;15;6;"RB966928";"Descanso";7;5.4;40.5;11;1.325;45.825;21.59;34;0.02;0;68.74;103;66;1;1.02;0;1.01;1.03;1.01;0.99;0;1;20.81;25.865;15.76;79.015;95.95;62.085;1.09;13.465;132.4;77.75
0.0149;0;"Inverno";1;12;15;6;"RB966928";"Descanso";7;4.95;17;5.5;2.5475;38.08;21.59;29.5;1.1;0;68.74;91.5;66;1;1.02;0;0.95;1.03;0;0.99;0;1;20.81;25.865;15.76;79.015;95.95;62.085;1.09;13.465;132.4;77.75
0.0248;0.0038;"Inverno";1;12;15;6;"RB966928";"Descanso";5;4.95;17;5.5;2.5475;38.08;21.59;29.5;1.1;0;68.74;91.5;66;1;1.02;0;0.95;1.01;0;0.99;0;1;20.81;25.865;15.76;79.015;95.95;62.085;1.09;13.465;132.4;77.75
0.0171;0.038;"Inverno";1;12;15;6;"RB966928";"Descanso";7;4.95;17;5.5;2.5475;38.08;21.59;29.5;1.1;0;68.74;91.5;66;1;1.02;0;0.98;1.01;0.98;1;0;1;19.115;24.34;13.895;76.42;94.8;58.045;1.085;11.015;68.9;65.1
0.0146;0.0315;"Inverno";1;12;15;6;"RB966928";"Descanso";7;4.95;17;5.5;2.5475;38.08;21.59;29.5;1.1;0;68.74;91.5;66;1;1.02;0;0.98;1.01;0.98;1;0;1;19.115;24.34;13.895;76.42;94.8;58.045;1.085;11.015;68.9;65.1
0.0108;0.0073;"Inverno";1;12;15;6;"RB966928";"Descanso";6;4.95;17;5.5;2.5475;38.08;21.59;29.5;1.1;0;68.74;91.5;66;1;1.02;0;0.98;1.01;0.98;1;0;1;19.115;24.34;13.895;76.42;94.8;58.045;1.085;11.015;68.9;65.1
0.0677;0.0014;"Inverno";1;12;15;6;"RB966928";"Descanso";6;4.95;17;5.5;2.5475;38.08;21.59;29.5;1.1;0;68.74;91.5;66;0;0;0;0.98;1.01;0.98;1;0;0;19.115;24.34;13.895;76.42;94.8;58.045;1.085;11.015;68.9;65.1
0.0292;0;"Inverno";1;12;15;6;"RB966928";"Descanso";3;4.95;17;5.5;2.5475;38.08;21.59;29.5;1.1;0;68.74;91.5;66;1;0;0;1;0.99;0;1.01;0;1;20.81;25.865;15.76;79.015;95.95;62.085;1.09;13.465;132.4;77.75
0.0248;0;"Inverno";1;12;15;6;"RB966928";"Descanso";2;5.8;14;29.5;5.815;42.5;23.155;20;0.39;0;71.47;91.5;78;1;0;0;1;0.99;0;1.01;0;1;20.81;25.865;15.76;79.015;95.95;62.085;1.09;13.465;132.4;77.75
0.01;0.0106;"Inverno";1;12;15;6;"RB966928";"Descanso";5;5.8;14;29.5;5.815;42.5;23.155;20;0.39;0;71.47;91.5;78;1;0;0;1;1.01;0;1.01;0;1;20.81;25.865;15.76;79.015;95.95;62.085;1.09;13.465;132.4;77.75
0.038;0.0307;"Inverno";1;12;15;6;"RB966928";"Descanso";5;4.95;9.5;5.5;4.42;38.08;30.11;37;6.09;0;72.61;110;66;1;0;0;1;1.01;0;1.01;0;1;19.115;24.34;13.895;76.42;94.8;58.045;1.085;11.015;68.9;65.1
0.0278;0.0383;"Inverno";1;12;15;6;"RB966928";"Descanso";5;4.95;9.5;5.5;4.42;38.08;30.11;37;6.09;0;72.61;110;66;0;0;0;1;1.03;0;1.01;0;0;19.115;24.34;13.895;76.42;94.8;58.045;1.085;11.015;68.9;65.1
0.0228;0.0242;"Inverno";1;12;15;6;"RB966928";"Descanso";5;4.95;9.5;5.5;4.42;38.08;30.11;37;6.09;0;72.61;110;66;0;0;0;1;1.03;0;1.01;0;0;19.115;24.34;13.895;76.42;94.8;58.045;1.085;11.015;68.9;65.1
0.0128;0.0634;"Inverno";1;12;15;6;"RB966928";"Descanso";5;4.95;9.5;5.5;4.42;38.08;30.11;37;6.09;0;72.61;110;66;0;0;0;1.03;1.03;0.95;0.93;0;0;20.81;25.865;15.76;79.015;95.95;62.085;1.09;13.465;132.4;77.75
0.0195;0.0227;"Inverno";1;12;15;6;"RB966928";"Descanso";5;4.65;15.5;6.5;1.39;18.44;5.76;29.5;0.855;0;25.59;55.5;45.5;0;0.99;0.99;1.07;1.04;1;0.99;0;0;20.81;25.865;15.76;79.015;95.95;62.085;1.09;13.465;132.4;77.75
0.0108;0;"Inverno";1;12;15;6;"RB966928";"Descanso";5;4.55;13.5;5;0.53;10.815;5.43;24;1.255;0;16.775;40.5;41;0;0.99;0.99;1.09;1.04;1.02;1.01;0;0;20.81;25.865;15.76;79.015;95.95;62.085;1.09;13.465;132.4;77.75
0.0116;0.0011;"Inverno";1;12;15;6;"RB966928";"Descanso";5;4.55;13.5;5;0.53;10.815;5.43;24;1.255;0;16.775;40.5;41;0;0.99;0.99;1.1;1.04;1.03;1.02;0;0;20.81;25.865;15.76;79.015;95.95;62.085;1.09;13.465;132.4;77.75
0.0387;0.4852;"Inverno";1;12;15;6;"RB966928";"Descanso";5;5.45;16;5;1.235;29.95;13.05;18.5;0.05;0;44.235;63;69.5;0;0;0;0.98;1.04;0;0.92;0;0;20.81;25.865;15.76;79.015;95.95;62.085;1.09;13.465;132.4;77.75
0.0334;0.0125;"Inverno";1;12;15;6;"RB966928";"Descanso";5;4.4;11.5;4;1.005;6.92;4.56;31.5;3.185;0;12.485;44;28;0;0;0;0.98;1.04;0;0.92;0;0;20.81;25.865;15.76;79.015;95.95;62.085;1.09;13.465;132.4;77.75
